student_email,student_roll,university,department,semester,course_code,course_title,course_type,credits,attendance_10,assignments_10,final_60,total_80,letter_grade,grade_point_4
2103048@student.ruet.ac.bd,2103048,RUET,CSE,3-1,3104,Sessional/Lab 3-1 (04),lab,1.5,8.3,7.1,39.8,55.1,B-,2.75
2103048@student.ruet.ac.bd,2103048,RUET,CSE,3-1,3106,Sessional/Lab 3-1 (06),lab,1.5,8.6,8.1,38.5,55.2,B-,2.75
2103048@student.ruet.ac.bd,2103048,RUET,CSE,3-1,3108,Sessional/Lab 3-1 (08),lab,1.5,8.3,8.7,48.6,65.6,A-,3.50
2103048@student.ruet.ac.bd,2103048,RUET,CSE,3-2,3201,Theory Course 3-2 (01),theory,3.0,8.1,6.9,44.1,59.1,B,3.00
2103048@student.ruet.ac.bd,2103048,RUET,CSE,3-2,3203,Theory Course 3-2 (03),theory,3.0,9.0,8.2,60.0,77.3,A+,4.00
2103048@student.ruet.ac.bd,2103048,RUET,CSE,3-2,3205,Theory Course 3-2 (05),theory,3.0,7.0,7.5,42.7,57.2,B,3.00
2103048@student.ruet.ac.bd,2103048,RUET,CSE,3-2,3207,Theory Course 3-2 (07),theory,3.0,9.5,7.5,44.1,61.1,B+,3.25
2103048@student.ruet.ac.bd,2103048,RUET,CSE,3-2,3209,Theory Course 3-2 (09),theory,3.0,9.2,9.2,48.8,67.2,A-,3.50
2103048@student.ruet.ac.bd,2103048,RUET,CSE,3-2,3202,Sessional/Lab 3-2 (02),lab,1.5,8.7,10.0,41.9,60.6,B+,3.25
2103048@student.ruet.ac.bd,2103048,RUET,CSE,3-2,3204,Sessional/Lab 3-2 (04),lab,1.5,10.0,8.8,36.6,55.4,B-,2.75
2103048@student.ruet.ac.bd,2103048,RUET,CSE,3-2,3206,Sessional/Lab 3-2 (06),lab,1.5,9.3,6.1,41.0,56.4,B,3.00
2103048@student.ruet.ac.bd,2103048,RUET,CSE,3-2,3208,Sessional/Lab 3-2 (08),lab,1.5,8.9,8.9,43.9,61.7,B+,3.25
2103049@student.ruet.ac.bd,2103049,RUET,CSE,1-1,1101,Theory Course 1-1 (01),theory,3.0,7.8,6.2,48.8,62.8,B+,3.25
2103049@student.ruet.ac.bd,2103049,RUET,CSE,1-1,1103,Theory Course 1-1 (03),theory,3.0,7.7,5.8,25.2,38.6,F,0.00
2103049@student.ruet.ac.bd,2103049,RUET,CSE,1-1,1105,Theory Course 1-1 (05),theory,3.0,9.3,6.4,49.7,65.4,A-,3.50
2103049@student.ruet.ac.bd,2103049,RUET,CSE,1-1,1107,Theory Course 1-1 (07),theory,3.0,5.2,6.6,34.2,46.1,C,2.25
2103049@student.ruet.ac.bd,2103049,RUET,CSE,1-1,1109,Theory Course 1-1 (09),theory,3.0,8.0,6.2,49.7,63.9,B+,3.25
2103049@student.ruet.ac.bd,2103049,RUET,CSE,1-1,1102,Sessional/Lab 1-1 (02),lab,1.5,8.4,7.7,42.9,59.0,B,3.00
2103049@student.ruet.ac.bd,2103049,RUET,CSE,1-1,1104,Sessional/Lab 1-1 (04),lab,1.5,9.6,8.2,34.1,51.9,C+,2.50
2103049@student.ruet.ac.bd,2103049,RUET,CSE,1-1,1106,Sessional/Lab 1-1 (06),lab,1.5,7.0,6.2,47.3,60.5,B+,3.25
2103049@student.ruet.ac.bd,2103049,RUET,CSE,1-2,1201,Theory Course 1-2 (01),theory,3.0,9.4,7.4,40.8,57.6,B,3.00
2103049@student.ruet.ac.bd,2103049,RUET,CSE,1-2,1203,Theory Course 1-2 (03),theory,3.0,8.3,5.7,37.2,51.2,C+,2.50
2103049@student.ruet.ac.bd,2103049,RUET,CSE,1-2,1205,Theory Course 1-2 (05),theory,3.0,7.2,5.9,54.4,67.5,A-,3.50
2103049@student.ruet.ac.bd,2103049,RUET,CSE,1-2,1207,Theory Course 1-2 (07),theory,3.0,8.6,5.1,47.8,61.4,B+,3.25
2103049@student.ruet.ac.bd,2103049,RUET,CSE,1-2,1209,Theory Course 1-2 (09),theory,3.0,8.2,6.1,51.7,66.0,A-,3.50
2103049@student.ruet.ac.bd,2103049,RUET,CSE,1-2,1202,Sessional/Lab 1-2 (02),lab,1.5,7.5,6.1,42.0,55.6,B-,2.75
2103049@student.ruet.ac.bd,2103049,RUET,CSE,1-2,1204,Sessional/Lab 1-2 (04),lab,1.5,8.3,5.8,40.5,54.6,B-,2.75
2103049@student.ruet.ac.bd,2103049,RUET,CSE,1-2,1206,Sessional/Lab 1-2 (06),lab,1.5,6.7,6.3,60.0,73.0,A+,4.00
2103049@student.ruet.ac.bd,2103049,RUET,CSE,2-1,2101,Theory Course 2-1 (01),theory,3.0,4.8,6.9,33.1,44.8,C,2.25
2103049@student.ruet.ac.bd,2103049,RUET,CSE,2-1,2103,Theory Course 2-1 (03),theory,3.0,7.6,7.5,41.8,56.9,B,3.00
2103049@student.ruet.ac.bd,2103049,RUET,CSE,2-1,2105,Theory Course 2-1 (05),theory,3.0,5.9,5.8,41.2,52.9,B-,2.75
2103049@student.ruet.ac.bd,2103049,RUET,CSE,2-1,2107,Theory Course 2-1 (07),theory,3.0,8.1,6.0,48.8,63.0,B+,3.25
2103049@student.ruet.ac.bd,2103049,RUET,CSE,2-1,2109,Theory Course 2-1 (09),theory,3.0,7.9,5.0,42.4,55.3,B-,2.75
2103049@student.ruet.ac.bd,2103049,RUET,CSE,2-1,2102,Sessional/Lab 2-1 (02),lab,1.5,8.3,6.7,53.6,68.5,A,3.75
2103049@student.ruet.ac.bd,2103049,RUET,CSE,2-1,2104,Sessional/Lab 2-1 (04),lab,1.5,8.4,5.0,32.7,46.1,C,2.25
2103049@student.ruet.ac.bd,2103049,RUET,CSE,2-1,2106,Sessional/Lab 2-1 (06),lab,1.5,6.7,6.8,48.2,61.8,B+,3.25
2103049@student.ruet.ac.bd,2103049,RUET,CSE,2-2,2201,Theory Course 2-2 (01),theory,3.0,8.8,5.5,47.4,61.8,B+,3.25
2103049@student.ruet.ac.bd,2103049,RUET,CSE,2-2,2203,Theory Course 2-2 (03),theory,3.0,8.8,5.5,55.3,69.6,A,3.75
2103049@student.ruet.ac.bd,2103049,RUET,CSE,2-2,2205,Theory Course 2-2 (05),theory,3.0,6.7,4.8,31.8,43.3,D,2.00
2103049@student.ruet.ac.bd,2103049,RUET,CSE,2-2,2207,Theory Course 2-2 (07),theory,3.0,7.7,6.9,56.6,71.2,A,3.75
2103049@student.ruet.ac.bd,2103049,RUET,CSE,2-2,2209,Theory Course 2-2 (09),theory,3.0,8.3,5.9,54.9,69.2,A,3.75
2103049@student.ruet.ac.bd,2103049,RUET,CSE,2-2,2202,Sessional/Lab 2-2 (02),lab,1.5,8.7,6.3,51.9,66.9,A-,3.50
2103049@student.ruet.ac.bd,2103049,RUET,CSE,2-2,2204,Sessional/Lab 2-2 (04),lab,1.5,6.4,6.4,49.3,62.1,B+,3.25
2103049@student.ruet.ac.bd,2103049,RUET,CSE,2-2,2206,Sessional/Lab 2-2 (06),lab,1.5,6.7,8.5,52.5,67.7,A-,3.50
2103049@student.ruet.ac.bd,2103049,RUET,CSE,3-1,3101,Theory Course 3-1 (01),theory,3.0,6.9,6.6,60.0,73.5,A+,4.00
2103049@student.ruet.ac.bd,2103049,RUET,CSE,3-1,3103,Theory Course 3-1 (03),theory,3.0,5.4,7.9,33.5,46.8,C,2.25
2103049@student.ruet.ac.bd,2103049,RUET,CSE,3-1,3105,Theory Course 3-1 (05),theory,3.0,6.6,9.3,45.9,61.9,B+,3.25
2103049@student.ruet.ac.bd,2103049,RUET,CSE,3-1,3107,Theory Course 3-1 (07),theory,3.0,5.5,7.0,57.7,70.2,A,3.75
2103049@student.ruet.ac.bd,2103049,RUET,CSE,3-1,3109,Theory Course 3-1 (09),theory,3.0,7.0,7.8,60.0,74.8,A+,4.00
2103049@student.ruet.ac.bd,2103049,RUET,CSE,3-1,3102,Sessional/Lab 3-1 (02),lab,1.5,8.8,8.0,31.4,48.3,C+,2.50
2103049@student.ruet.ac.bd,2103049,RUET,CSE,3-1,3104,Sessional/Lab 3-1 (04),lab,1.5,9.0,5.6,44.6,59.1,B,3.00
2103049@student.ruet.ac.bd,2103049,RUET,CSE,3-1,3106,Sessional/Lab 3-1 (06),lab,1.5,9.0,8.3,52.4,69.8,A,3.75
2103049@student.ruet.ac.bd,2103049,RUET,CSE,3-1,3108,Sessional/Lab 3-1 (08),lab,1.5,8.7,7.7,47.2,63.6,B+,3.25
2103049@student.ruet.ac.bd,2103049,RUET,CSE,3-2,3201,Theory Course 3-2 (01),theory,3.0,7.2,7.7,52.8,67.6,A-,3.50
2103049@student.ruet.ac.bd,2103049,RUET,CSE,3-2,3203,Theory Course 3-2 (03),theory,3.0,5.3,8.4,44.5,58.2,B,3.00
2103049@student.ruet.ac.bd,2103049,RUET,CSE,3-2,3205,Theory Course 3-2 (05),theory,3.0,6.7,8.2,46.7,61.6,B+,3.25
2103049@student.ruet.ac.bd,2103049,RUET,CSE,3-2,3207,Theory Course 3-2 (07),theory,3.0,7.1,7.1,54.9,69.2,A,3.75
2103049@student.ruet.ac.bd,2103049,RUET,CSE,3-2,3209,Theory Course 3-2 (09),theory,3.0,10.0,5.7,49.7,65.3,A-,3.50
2103049@student.ruet.ac.bd,2103049,RUET,CSE,3-2,3202,Sessional/Lab 3-2 (02),lab,1.5,7.9,6.4,40.4,54.7,B-,2.75
2103049@student.ruet.ac.bd,2103049,RUET,CSE,3-2,3204,Sessional/Lab 3-2 (04),lab,1.5,7.1,4.5,48.3,59.9,B,3.00
2103049@student.ruet.ac.bd,2103049,RUET,CSE,3-2,3206,Sessional/Lab 3-2 (06),lab,1.5,8.1,7.1,43.5,58.7,B,3.00
2103049@student.ruet.ac.bd,2103049,RUET,CSE,3-2,3208,Sessional/Lab 3-2 (08),lab,1.5,10.0,5.5,42.0,57.5,B,3.00
2103050@student.ruet.ac.bd,2103050,RUET,CSE,1-1,1101,Theory Course 1-1 (01),theory,3.0,7.0,7.5,35.0,49.5,C+,2.50
2103050@student.ruet.ac.bd,2103050,RUET,CSE,1-1,1103,Theory Course 1-1 (03),theory,3.0,8.4,9.1,41.3,58.7,B,3.00
2103050@student.ruet.ac.bd,2103050,RUET,CSE,1-1,1105,Theory Course 1-1 (05),theory,3.0,8.0,9.9,40.6,58.4,B,3.00
2103050@student.ruet.ac.bd,2103050,RUET,CSE,1-1,1107,Theory Course 1-1 (07),theory,3.0,6.1,8.5,46.0,60.6,B+,3.25
2103050@student.ruet.ac.bd,2103050,RUET,CSE,1-1,1109,Theory Course 1-1 (09),theory,3.0,8.5,10.0,45.2,63.7,B+,3.25
2103050@student.ruet.ac.bd,2103050,RUET,CSE,1-1,1102,Sessional/Lab 1-1 (02),lab,1.5,7.6,9.0,45.8,62.4,B+,3.25
2103050@student.ruet.ac.bd,2103050,RUET,CSE,1-1,1104,Sessional/Lab 1-1 (04),lab,1.5,8.4,8.7,48.8,65.9,A-,3.50
2103050@student.ruet.ac.bd,2103050,RUET,CSE,1-1,1106,Sessional/Lab 1-1 (06),lab,1.5,6.6,9.4,55.9,71.9,A,3.75
2103050@student.ruet.ac.bd,2103050,RUET,CSE,1-2,1201,Theory Course 1-2 (01),theory,3.0,9.9,8.6,38.2,56.7,B,3.00
2103050@student.ruet.ac.bd,2103050,RUET,CSE,1-2,1203,Theory Course 1-2 (03),theory,3.0,7.8,8.6,44.0,60.5,B+,3.25
2103050@student.ruet.ac.bd,2103050,RUET,CSE,1-2,1205,Theory Course 1-2 (05),theory,3.0,8.2,6.6,34.3,49.0,C+,2.50
2103050@student.ruet.ac.bd,2103050,RUET,CSE,1-2,1207,Theory Course 1-2 (07),theory,3.0,7.9,9.7,44.5,62.1,B+,3.25
2103050@student.ruet.ac.bd,2103050,RUET,CSE,1-2,1209,Theory Course 1-2 (09),theory,3.0,7.1,9.5,48.3,64.9,A-,3.50
2103050@student.ruet.ac.bd,2103050,RUET,CSE,1-2,1202,Sessional/Lab 1-2 (02),lab,1.5,8.3,9.8,44.4,62.6,B+,3.25
2103050@student.ruet.ac.bd,2103050,RUET,CSE,1-2,1204,Sessional/Lab 1-2 (04),lab,1.5,8.0,8.8,42.2,59.0,B,3.00
2103050@student.ruet.ac.bd,2103050,RUET,CSE,1-2,1206,Sessional/Lab 1-2 (06),lab,1.5,6.5,8.7,41.8,57.0,B,3.00
2103050@student.ruet.ac.bd,2103050,RUET,CSE,2-1,2101,Theory Course 2-1 (01),theory,3.0,8.1,9.5,49.9,67.5,A-,3.50
2103050@student.ruet.ac.bd,2103050,RUET,CSE,2-1,2103,Theory Course 2-1 (03),theory,3.0,7.0,8.5,37.7,53.2,B-,2.75
2103050@student.ruet.ac.bd,2103050,RUET,CSE,2-1,2105,Theory Course 2-1 (05),theory,3.0,8.6,8.7,38.7,56.0,B,3.00
2103050@student.ruet.ac.bd,2103050,RUET,CSE,2-1,2107,Theory Course 2-1 (07),theory,3.0,9.3,8.4,38.6,56.3,B,3.00
2103050@student.ruet.ac.bd,2103050,RUET,CSE,2-1,2109,Theory Course 2-1 (09),theory,3.0,7.0,8.2,40.8,56.0,B-,2.75
2103050@student.ruet.ac.bd,2103050,RUET,CSE,2-1,2102,Sessional/Lab 2-1 (02),lab,1.5,9.4,9.0,31.4,49.8,C+,2.50
2103050@student.ruet.ac.bd,2103050,RUET,CSE,2-1,2104,Sessional/Lab 2-1 (04),lab,1.5,9.5,10.0,27.9,47.4,C,2.25
2103050@student.ruet.ac.bd,2103050,RUET,CSE,2-1,2106,Sessional/Lab 2-1 (06),lab,1.5,7.4,9.1,33.4,49.9,C+,2.50
2103050@student.ruet.ac.bd,2103050,RUET,CSE,2-2,2201,Theory Course 2-2 (01),theory,3.0,8.1,10.0,47.2,65.2,A-,3.50
2103050@student.ruet.ac.bd,2103050,RUET,CSE,2-2,2203,Theory Course 2-2 (03),theory,3.0,7.4,9.6,51.7,68.8,A,3.75
2103050@student.ruet.ac.bd,2103050,RUET,CSE,2-2,2205,Theory Course 2-2 (05),theory,3.0,8.6,10.0,38.8,57.4,B,3.00
2103050@student.ruet.ac.bd,2103050,RUET,CSE,2-2,2207,Theory Course 2-2 (07),theory,3.0,7.8,10.0,30.0,47.8,C,2.25
2103050@student.ruet.ac.bd,2103050,RUET,CSE,2-2,2209,Theory Course 2-2 (09),theory,3.0,8.7,9.9,47.9,66.5,A-,3.50
2103050@student.ruet.ac.bd,2103050,RUET,CSE,2-2,2202,Sessional/Lab 2-2 (02),lab,1.5,9.2,10.0,45.6,64.8,A-,3.50
2103050@student.ruet.ac.bd,2103050,RUET,CSE,2-2,2204,Sessional/Lab 2-2 (04),lab,1.5,9.5,10.0,36.8,56.3,B,3.00
2103050@student.ruet.ac.bd,2103050,RUET,CSE,2-2,2206,Sessional/Lab 2-2 (06),lab,1.5,7.5,10.0,40.4,57.9,B,3.00
2103050@student.ruet.ac.bd,2103050,RUET,CSE,3-1,3101,Theory Course 3-1 (01),theory,3.0,9.5,10.0,49.5,69.0,A,3.75
2103050@student.ruet.ac.bd,2103050,RUET,CSE,3-1,3103,Theory Course 3-1 (03),theory,3.0,8.2,9.4,35.6,53.2,B-,2.75
2103050@student.ruet.ac.bd,2103050,RUET,CSE,3-1,3105,Theory Course 3-1 (05),theory,3.0,10.0,8.4,42.2,60.6,B+,3.25
2103050@student.ruet.ac.bd,2103050,RUET,CSE,3-1,3107,Theory Course 3-1 (07),theory,3.0,7.3,10.0,32.6,50.0,C+,2.50
2103050@student.ruet.ac.bd,2103050,RUET,CSE,3-1,3109,Theory Course 3-1 (09),theory,3.0,8.1,10.0,37.1,55.1,B-,2.75
2103050@student.ruet.ac.bd,2103050,RUET,CSE,3-1,3102,Sessional/Lab 3-1 (02),lab,1.5,9.1,8.5,43.1,60.7,B+,3.25
2103050@student.ruet.ac.bd,2103050,RUET,CSE,3-1,3104,Sessional/Lab 3-1 (04),lab,1.5,8.6,9.9,33.6,52.1,B-,2.75
2103050@student.ruet.ac.bd,2103050,RUET,CSE,3-1,3106,Sessional/Lab 3-1 (06),lab,1.5,9.0,9.6,46.9,65.5,A-,3.50
2103050@student.ruet.ac.bd,2103050,RUET,CSE,3-1,3108,Sessional/Lab 3-1 (08),lab,1.5,10.0,8.0,24.5,42.5,D,2.00
2103050@student.ruet.ac.bd,2103050,RUET,CSE,3-2,3201,Theory Course 3-2 (01),theory,3.0,8.1,9.6,39.1,56.8,B,3.00
2103050@student.ruet.ac.bd,2103050,RUET,CSE,3-2,3203,Theory Course 3-2 (03),theory,3.0,7.9,10.0,32.7,50.7,C+,2.50
2103050@student.ruet.ac.bd,2103050,RUET,CSE,3-2,3205,Theory Course 3-2 (05),theory,3.0,9.3,8.7,33.6,51.5,C+,2.50
2103050@student.ruet.ac.bd,2103050,RUET,CSE,3-2,3207,Theory Course 3-2 (07),theory,3.0,7.4,9.3,35.7,52.4,B-,2.75
2103050@student.ruet.ac.bd,2103050,RUET,CSE,3-2,3209,Theory Course 3-2 (09),theory,3.0,6.2,8.2,43.0,57.3,B,3.00
2103050@student.ruet.ac.bd,2103050,RUET,CSE,3-2,3202,Sessional/Lab 3-2 (02),lab,1.5,7.4,10.0,27.2,44.6,C,2.25
2103050@student.ruet.ac.bd,2103050,RUET,CSE,3-2,3204,Sessional/Lab 3-2 (04),lab,1.5,7.6,10.0,53.4,71.0,A,3.75
2103050@student.ruet.ac.bd,2103050,RUET,CSE,3-2,3206,Sessional/Lab 3-2 (06),lab,1.5,7.5,8.6,34.6,50.8,C+,2.50
2103050@student.ruet.ac.bd,2103050,RUET,CSE,3-2,3208,Sessional/Lab 3-2 (08),lab,1.5,7.1,9.3,49.1,65.5,A-,3.50
2103051@student.ruet.ac.bd,2103051,RUET,CSE,1-1,1101,Theory Course 1-1 (01),theory,3.0,7.4,6.3,29.1,42.7,D,2.00
2103051@student.ruet.ac.bd,2103051,RUET,CSE,1-1,1103,Theory Course 1-1 (03),theory,3.0,8.1,9.3,31.1,48.5,C+,2.50
2103051@student.ruet.ac.bd,2103051,RUET,CSE,1-1,1105,Theory Course 1-1 (05),theory,3.0,9.9,8.9,32.3,51.1,C+,2.50
2103051@student.ruet.ac.bd,2103051,RUET,CSE,1-1,1107,Theory Course 1-1 (07),theory,3.0,9.0,8.6,16.2,33.7,F,0.00
2103051@student.ruet.ac.bd,2103051,RUET,CSE,1-1,1109,Theory Course 1-1 (09),theory,3.0,9.5,9.1,52.2,70.9,A,3.75
2103051@student.ruet.ac.bd,2103051,RUET,CSE,1-1,1102,Sessional/Lab 1-1 (02),lab,1.5,10.0,9.4,25.0,44.4,C,2.25
2103051@student.ruet.ac.bd,2103051,RUET,CSE,1-1,1104,Sessional/Lab 1-1 (04),lab,1.5,9.2,7.7,38.6,55.5,B-,2.75
2103051@student.ruet.ac.bd,2103051,RUET,CSE,1-1,1106,Sessional/Lab 1-1 (06),lab,1.5,9.5,6.3,23.9,39.8,F,0.00
2103051@student.ruet.ac.bd,2103051,RUET,CSE,1-2,1201,Theory Course 1-2 (01),theory,3.0,9.5,6.4,21.9,37.8,F,0.00
2103051@student.ruet.ac.bd,2103051,RUET,CSE,1-2,1203,Theory Course 1-2 (03),theory,3.0,8.1,7.2,32.1,47.5,C,2.25
2103051@student.ruet.ac.bd,2103051,RUET,CSE,1-2,1205,Theory Course 1-2 (05),theory,3.0,9.3,8.6,20.7,38.6,F,0.00
2103051@student.ruet.ac.bd,2103051,RUET,CSE,1-2,1207,Theory Course 1-2 (07),theory,3.0,10.0,10.0,30.1,50.1,C+,2.50
2103051@student.ruet.ac.bd,2103051,RUET,CSE,1-2,1209,Theory Course 1-2 (09),theory,3.0,9.1,7.5,34.7,51.3,C+,2.50
2103051@student.ruet.ac.bd,2103051,RUET,CSE,1-2,1202,Sessional/Lab 1-2 (02),lab,1.5,8.9,5.7,33.0,47.7,C,2.25
2103051@student.ruet.ac.bd,2103051,RUET,CSE,1-2,1204,Sessional/Lab 1-2 (04),lab,1.5,10.0,9.7,31.2,50.8,C+,2.50
2103051@student.ruet.ac.bd,2103051,RUET,CSE,1-2,1206,Sessional/Lab 1-2 (06),lab,1.5,9.5,6.2,30.9,46.7,C,2.25
2103051@student.ruet.ac.bd,2103051,RUET,CSE,2-1,2101,Theory Course 2-1 (01),theory,3.0,9.0,7.7,39.8,56.5,B,3.00
2103051@student.ruet.ac.bd,2103051,RUET,CSE,2-1,2103,Theory Course 2-1 (03),theory,3.0,9.5,7.9,40.3,57.7,B,3.00
2103051@student.ruet.ac.bd,2103051,RUET,CSE,2-1,2105,Theory Course 2-1 (05),theory,3.0,9.2,8.3,28.2,45.7,C,2.25
2103051@student.ruet.ac.bd,2103051,RUET,CSE,2-1,2107,Theory Course 2-1 (07),theory,3.0,9.1,8.5,30.3,47.8,C,2.25
2103051@student.ruet.ac.bd,2103051,RUET,CSE,2-1,2109,Theory Course 2-1 (09),theory,3.0,8.0,9.8,29.3,47.0,C,2.25
2103051@student.ruet.ac.bd,2103051,RUET,CSE,2-1,2102,Sessional/Lab 2-1 (02),lab,1.5,10.0,8.3,26.3,44.6,C,2.25
2103051@student.ruet.ac.bd,2103051,RUET,CSE,2-1,2104,Sessional/Lab 2-1 (04),lab,1.5,9.3,6.5,44.9,60.7,B+,3.25
2103051@student.ruet.ac.bd,2103051,RUET,CSE,2-1,2106,Sessional/Lab 2-1 (06),lab,1.5,8.9,8.7,43.7,61.3,B+,3.25
2103051@student.ruet.ac.bd,2103051,RUET,CSE,2-2,2201,Theory Course 2-2 (01),theory,3.0,9.2,6.2,23.3,38.8,F,0.00
2103051@student.ruet.ac.bd,2103051,RUET,CSE,2-2,2203,Theory Course 2-2 (03),theory,3.0,10.0,7.1,35.9,52.9,B-,2.75
2103051@student.ruet.ac.bd,2103051,RUET,CSE,2-2,2205,Theory Course 2-2 (05),theory,3.0,10.0,7.1,32.2,49.3,C+,2.50
2103051@student.ruet.ac.bd,2103051,RUET,CSE,2-2,2207,Theory Course 2-2 (07),theory,3.0,10.0,6.9,24.2,41.1,D,2.00
2103051@student.ruet.ac.bd,2103051,RUET,CSE,2-2,2209,Theory Course 2-2 (09),theory,3.0,10.0,6.5,33.8,50.3,C+,2.50
2103051@student.ruet.ac.bd,2103051,RUET,CSE,2-2,2202,Sessional/Lab 2-2 (02),lab,1.5,9.0,9.1,24.7,42.8,D,2.00
2103051@student.ruet.ac.bd,2103051,RUET,CSE,2-2,2204,Sessional/Lab 2-2 (04),lab,1.5,10.0,8.6,33.5,52.1,B-,2.75
2103051@student.ruet.ac.bd,2103051,RUET,CSE,2-2,2206,Sessional/Lab 2-2 (06),lab,1.5,8.4,7.2,31.1,46.6,C,2.25
2103051@student.ruet.ac.bd,2103051,RUET,CSE,3-1,3101,Theory Course 3-1 (01),theory,3.0,7.4,8.4,29.2,45.0,C,2.25
2103051@student.ruet.ac.bd,2103051,RUET,CSE,3-1,3103,Theory Course 3-1 (03),theory,3.0,10.0,8.5,39.7,58.2,B,3.00
2103051@student.ruet.ac.bd,2103051,RUET,CSE,3-1,3105,Theory Course 3-1 (05),theory,3.0,8.2,9.3,26.8,44.3,C,2.25
2103051@student.ruet.ac.bd,2103051,RUET,CSE,3-1,3107,Theory Course 3-1 (07),theory,3.0,9.9,8.0,42.2,60.1,B+,3.25
2103051@student.ruet.ac.bd,2103051,RUET,CSE,3-1,3109,Theory Course 3-1 (09),theory,3.0,7.6,8.2,32.3,48.1,C+,2.50
2103051@student.ruet.ac.bd,2103051,RUET,CSE,3-1,3102,Sessional/Lab 3-1 (02),lab,1.5,9.0,7.9,22.1,38.9,F,0.00
2103051@student.ruet.ac.bd,2103051,RUET,CSE,3-1,3104,Sessional/Lab 3-1 (04),lab,1.5,9.5,10.0,29.6,49.1,C+,2.50
2103051@student.ruet.ac.bd,2103051,RUET,CSE,3-1,3106,Sessional/Lab 3-1 (06),lab,1.5,10.0,5.9,43.2,59.1,B,3.00
2103051@student.ruet.ac.bd,2103051,RUET,CSE,3-1,3108,Sessional/Lab 3-1 (08),lab,1.5,10.0,6.9,42.8,59.7,B,3.00
2103051@student.ruet.ac.bd,2103051,RUET,CSE,3-2,3201,Theory Course 3-2 (01),theory,3.0,9.4,8.6,39.3,57.3,B,3.00
2103051@student.ruet.ac.bd,2103051,RUET,CSE,3-2,3203,Theory Course 3-2 (03),theory,3.0,8.0,9.7,33.6,51.3,C+,2.50
2103051@student.ruet.ac.bd,2103051,RUET,CSE,3-2,3205,Theory Course 3-2 (05),theory,3.0,10.0,10.0,40.3,60.3,B+,3.25
2103051@student.ruet.ac.bd,2103051,RUET,CSE,3-2,3207,Theory Course 3-2 (07),theory,3.0,9.2,7.8,39.4,56.4,B,3.00
2103051@student.ruet.ac.bd,2103051,RUET,CSE,3-2,3209,Theory Course 3-2 (09),theory,3.0,8.8,7.7,28.9,45.5,C,2.25
2103051@student.ruet.ac.bd,2103051,RUET,CSE,3-2,3202,Sessional/Lab 3-2 (02),lab,1.5,10.0,10.0,28.9,48.9,C+,2.50
2103051@student.ruet.ac.bd,2103051,RUET,CSE,3-2,3204,Sessional/Lab 3-2 (04),lab,1.5,10.0,8.1,39.3,57.4,B,3.00
2103051@student.ruet.ac.bd,2103051,RUET,CSE,3-2,3206,Sessional/Lab 3-2 (06),lab,1.5,9.8,10.0,21.3,41.1,D,2.00
2103051@student.ruet.ac.bd,2103051,RUET,CSE,3-2,3208,Sessional/Lab 3-2 (08),lab,1.5,9.1,9.8,42.7,61.6,B+,3.25
2103052@student.ruet.ac.bd,2103052,RUET,CSE,1-1,1101,Theory Course 1-1 (01),theory,3.0,7.4,5.8,53.9,67.1,A-,3.50
2103052@student.ruet.ac.bd,2103052,RUET,CSE,1-1,1103,Theory Course 1-1 (03),theory,3.0,6.8,5.4,58.0,70.2,A,3.75
2103052@student.ruet.ac.bd,2103052,RUET,CSE,1-1,1105,Theory Course 1-1 (05),theory,3.0,6.5,6.2,60.0,72.7,A+,4.00
2103052@student.ruet.ac.bd,2103052,RUET,CSE,1-1,1107,Theory Course 1-1 (07),theory,3.0,7.0,6.3,54.4,67.7,A-,3.50
2103052@student.ruet.ac.bd,2103052,RUET,CSE,1-1,1109,Theory Course 1-1 (09),theory,3.0,8.1,5.3,56.7,70.1,A,3.75
2103052@student.ruet.ac.bd,2103052,RUET,CSE,1-1,1102,Sessional/Lab 1-1 (02),lab,1.5,7.1,7.6,46.4,61.1,B+,3.25
2103052@student.ruet.ac.bd,2103052,RUET,CSE,1-1,1104,Sessional/Lab 1-1 (04),lab,1.5,7.1,5.9,43.6,56.6,B,3.00
2103052@student.ruet.ac.bd,2103052,RUET,CSE,1-1,1106,Sessional/Lab 1-1 (06),lab,1.5,5.9,7.5,52.1,65.4,A-,3.50
2103052@student.ruet.ac.bd,2103052,RUET,CSE,1-2,1201,Theory Course 1-2 (01),theory,3.0,6.2,6.5,50.8,63.6,B+,3.25
2103052@student.ruet.ac.bd,2103052,RUET,CSE,1-2,1203,Theory Course 1-2 (03),theory,3.0,3.6,7.6,42.7,54.0,B-,2.75
2103052@student.ruet.ac.bd,2103052,RUET,CSE,1-2,1205,Theory Course 1-2 (05),theory,3.0,7.3,4.5,43.1,54.9,B-,2.75
2103052@student.ruet.ac.bd,2103052,RUET,CSE,1-2,1207,Theory Course 1-2 (07),theory,3.0,6.7,5.2,55.7,67.6,A-,3.50
2103052@student.ruet.ac.bd,2103052,RUET,CSE,1-2,1209,Theory Course 1-2 (09),theory,3.0,5.6,3.8,50.6,60.0,B,3.00
2103052@student.ruet.ac.bd,2103052,RUET,CSE,1-2,1202,Sessional/Lab 1-2 (02),lab,1.5,4.9,7.1,47.9,59.9,B,3.00
